FREQ,Frequency,CURR_DENOM,Currency of denomination,BORROWERS_CTY,Borrowers' country,BORROWERS_SECTOR,Borrowers' sector,LENDERS_SECTOR,Lending sector,L_POS_TYPE,Position type,L_INSTR,Type of instruments,UNIT_MEASURE,Unit of measure,TITLE,UNIT_MULT,Unit Multiplier,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,Series,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1
Q,Quarterly,TO1,All currencies,4Y,Developing Asia and Pacific,S,Non-financial private sector,B,"Banks, total",A,All,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:4Y:S:B:A:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.516,4.231,5.141,7.089,3.849,5.526,4.728,3.431,12.684,13.678,15.748,17.627,14.525,15.006,14.159,13.055,13.973,11.407,11.257,12.726,10.787,11.804,12.767,11.391,14.38,15.707,16.038,17.039,16.997,17.683,18.621,18.977,18.532,17.655,16.335,13.929,17.569,19.794,20.435,22.541,18.792,17.61,17.738,19.169,17.269,16.789,15.503,14.928,15.508,15.196,15.092,14.465,14.36,14.045,14.329,13.481,12.839,12.651,11.56,11.797,11.708,11.607,11.97,12.648,11.768,10.855,10.469,8.792,9.028,8.894,9.576,9.903,10.573,10.486,10.921,11.218,11.48,11.371,10.727,10.566,10.801,11.277,11.168,10.886,10.498,9.87,9.058,8.931,9.037,9.32,9.781,9.602,8.888
Q,Quarterly,TO1,All currencies,4Y,Developing Asia and Pacific,S,Non-financial private sector,B,"Banks, total",R,Local,B,Credit (loans & debt securities),770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:4Y:S:B:R:B:770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.179,94.347,94.259,94.888,90.298,90.82,90.401,90.19,94.675,95.276,96.423,97.442,98.795,100.381,101.1,99.952,101.028,99.768,98.308,96.988,96.302,95.111,95.237,94.008,95.213,96.199,96.062,94.93,96.348,96.095,96.093,94.259,95.46,95.327,95.116,95.009,102.928,106.833,108.66,107.939,108.412,108.826,108.54,108.248,107.938,107.696,107.856,108.868,110.288,112.145,112.699,113.677,115.716,117.981,120.145,119.895,120.995,122.22,122.79,123.732,126.519,128.294,130.101,131.912,133.409,133.872,133.589,133.111,133.004,133.174,133.524,132.711,135.061,134.875,136.243,135.373,138.689,138.808,140.456,141.427,150.477,154.624,158.196,158.447,158.862,156.923,155.463,153.948,156.84,157.169,156.927,157.574,160.708
Q,Quarterly,TO1,All currencies,4Y,Developing Asia and Pacific,S,Non-financial private sector,B,"Banks, total",R,Local,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:4Y:S:B:R:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,5.468,5.899,8.722,5.147,6.801,6.282,4.164,13.555,14.568,16.615,19.243,16.377,16.543,15.563,13.857,14.212,12.258,12.055,13.153,11.399,11.724,12.768,11.269,13.966,15.247,15.435,16.266,16.556,16.971,17.852,17.92,17.672,17.305,16.616,15.447,19.224,21.473,21.348,22.576,18.285,17.076,17.017,18.545,16.703,15.989,15.252,14.919,15.556,15.588,15.253,14.405,14.248,13.843,14.243,13.263,12.833,12.382,11.185,11.691,11.606,11.774,12.442,13.405,12.681,11.777,11.275,9.355,9.357,9.069,9.556,9.679,10.363,10.59,11.293,11.682,11.824,11.508,10.799,10.509,11.098,11.525,11.265,10.918,10.288,9.705,8.965,8.958,9.257,9.719,10.354,10.27,9.453
Q,Quarterly,TO1,All currencies,5C,Euro area,N,"Non-banks, total",B,"Banks, total",N,Cross-border,A,All instruments,770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:5C:N:B:N:A:770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.451,16.522,17.323,17.147,17.893,18.232,18.2,18.923,19.624,19.232,19.774,19.615,20.256,20.763,21.171,20.739,22.691,22.798,22.592,22.587,23.616,25.281,25.64,27.114,28.125,27.98,26.515,26.777,27.87,28.45,28.815,28.817,28.837,28.97,29.55,29.256,30.079,30.361,30.457,29.109,29.324,29.133,28.775,28.426,28.092,28.077,27.689,26.695,26.42,27.479,27.366,27.504,28.366,27.845,27.24,26.347,26.264,27.041,27.549,27.924,30.322,28.463,28.064,28.166,28.481,28.206,27.9,27.266,27.355,26.239,25.173,24.166,25.435,25.628,25.918,25.793,27.16,27.394,27.909,26.937,28.633,29.407,28.935,28.761,29.702,28.298,28.064,28.028,27.989,27.92,27.838,26.266,26.05
Q,Quarterly,TO1,All currencies,5C,Euro area,N,"Non-banks, total",B,"Banks, total",N,Cross-border,A,All instruments,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:5C:N:B:N:A:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.382,15.516,17.848,14.755,14.996,12.994,9.804,11.936,9.674,8.036,11.674,6.919,8.211,12.959,10.722,8.491,13.052,9.156,6.42,10.223,7.227,11.514,12.3,18.148,17.539,12.278,13.158,8.008,8.831,10.307,9.397,8.035,5.25,4.787,5.099,5.118,4.697,4.555,2.915,-2.114,-2.846,-5.12,-4.922,-1.79,-1.841,-0.319,-4.928,-6.784,-7.943,-8.243,-4.254,0.725,2.515,0.696,-1.752,-5.322,-6.229,-2.127,0.777,7.349,14.123,3.042,3.514,-1.838,-3.783,1.38,-1.257,-1.682,-4.81,-5.446,-7.122,-7.754,-5.332,-1.84,2.515,3.003,5.922,6.312,6.171,7.31,7.864,7.737,7.779,5.935,1.641,-2.36,-2.304,-0.108,-0.442,3.83,4.934,1.897,0.537
Q,Quarterly,TO1,All currencies,5C,Euro area,S,Non-financial private sector,B,"Banks, total",A,All,B,Credit (loans & debt securities),770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:5C:S:B:A:B:770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.488,96.919,98.64,98.926,100.333,100.794,100.676,101.571,102.25,102.001,102.514,102.611,103.411,104.465,104.96,104.902,106.795,107.626,107.715,108.266,109.778,113.575,114.619,117.25,119.396,120.714,119.868,120.884,122.366,124.153,125.169,126.267,126.858,127.548,128.887,129.06,130.635,131.865,132.593,131.499,131.47,131.876,130.878,130.103,129.623,129.675,128.827,126.719,126.052,127.232,126.437,125.39,125.724,124.442,123.006,121.17,120.303,120.037,119.695,118.906,121.03,118.634,117.41,116.812,116.854,116.282,115.494,114.845,115.02,113.381,111.548,110.039,111.061,110.937,111.12,110.659,111.893,112.249,112.457,111.039,114.162,119.075,119.884,120.863,122.423,118.478,117.26,116.511,115.653,115.216,114.924,111.735,110.127
Q,Quarterly,TO1,All currencies,5C,Euro area,S,Non-financial private sector,B,"Banks, total",A,All,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:5C:S:B:A:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.937,10.219,10.959,9.992,9.589,8.82,7.677,6.813,5.514,5.468,5.343,5.095,5.581,6.237,6.106,5.746,6.61,6.492,6.406,7.443,6.843,8.186,8.581,9.684,10.759,10.019,10.306,9.514,9.054,8.922,9.179,9.067,8.511,7.312,6.322,4.448,2.584,1.356,0.293,-1.083,-1.039,-0.477,0.162,1.329,2.414,2.697,1.487,0.262,-0.939,-1.404,-1.289,-0.532,-0.395,-1.352,-1.639,-2.07,-2.185,-1.369,-0.835,0.12,1.521,0.307,0.6,0.355,0.16,1.038,0.843,1.028,0.72,0.711,0.408,0.527,0.968,1.507,2.495,2.491,2.852,3.55,3.505,3.304,3.925,4.41,4.411,4.689,3.529,1.922,1.831,2.592,2.928,4.352,5.064,3.552,2.389
Q,Quarterly,TO1,All currencies,5C,Euro area,S,Non-financial private sector,B,"Banks, total",R,Local,B,Credit (loans & debt securities),770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:5C:S:B:R:B:770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.037,80.397,81.317,81.779,82.44,82.563,82.476,82.648,82.626,82.77,82.74,82.996,83.154,83.702,83.789,84.163,84.104,84.828,85.123,85.679,86.162,88.295,88.979,90.136,91.271,92.734,93.353,94.108,94.496,95.703,96.354,97.449,98.02,98.578,99.337,99.804,100.556,101.504,102.136,102.39,102.146,102.743,102.103,101.677,101.531,101.598,101.138,100.024,99.632,99.753,99.071,97.886,97.358,96.598,95.766,94.824,94.039,92.996,92.146,90.982,90.708,90.171,89.346,88.645,88.373,88.077,87.594,87.578,87.665,87.141,86.375,85.873,85.626,85.308,85.202,84.866,84.733,84.855,84.548,84.102,85.53,89.668,90.949,92.103,92.722,90.18,89.196,88.483,87.664,87.296,87.086,85.469,84.077
Q,Quarterly,TO1,All currencies,5C,Euro area,S,Non-financial private sector,B,"Banks, total",R,Local,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:5C:S:B:R:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.382,9.343,10.29,9.584,9.278,8.423,7.385,6.294,4.923,4.983,4.506,4.653,4.975,5.106,5.177,5.254,5.436,5.923,6.377,6.757,6.824,7.577,7.831,8.323,9.528,9.579,9.836,9.655,8.932,8.565,8.692,8.963,8.851,7.582,6.692,4.373,2.263,0.801,-0.447,-0.819,-0.369,0.799,1.523,2.182,3.277,3.223,2.688,1.509,0.39,-0.263,-0.762,-0.696,-1.013,-1.64,-1.512,-1.194,-0.949,-1.147,-1.155,-1.406,-1.259,-0.354,0.124,0.725,1.212,1.081,1.139,1.601,1.926,2.168,2.226,2.311,2.182,2.03,2.378,2.015,1.849,2.438,2.252,2.227,2.985,3.71,4.044,4.346,3.859,2.704,2.428,2.962,3.624,4.637,5.564,4.473,2.97
Q,Quarterly,TO1,All currencies,5J,All countries (total),A,All sectors,B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:5J:A:B:I:A:770,,,,,,,,,,,,,14.497,14.803,14.674,15.497,16.653,17.059,17.045,17.913,18.538,18.721,18.234,18.554,22.277,22.774,22.495,22.056,22.214,22.791,22.486,23.71,25.226,25.301,25.252,26.689,27.31,27.919,28.035,28.548,30.41,29.766,28.311,28.806,28.906,29.544,28.511,30.096,32.214,31.829,31.287,32.941,33.499,31.461,29.937,30.449,31.87,30.036,30.192,31.562,29.387,29.34,28.756,29.57,29.606,29.732,29.444,29.777,29.728,31.35,31.28,30,29.812,29.6,29.224,29.616,29.905,30.189,31.074,31.387,32.954,32.666,33.407,34.876,34.394,33.377,32.812,33.974,33.488,34.257,34.365,33.74,35.402,36.873,36.083,37.284,38.381,38.198,40.761,40.461,42.438,43.897,45.158,44.233,46.068,48.004,47.004,46.394,48.689,49.697,49.494,49.66,49.424,52.452,54.179,54.023,55.994,59.369,60.282,61.838,63.048,66.675,63.176,59.137,54.098,51.855,53.804,55.076,54.759,52.923,50.363,52.972,50.534,51.166,50.216,49.264,45.682,46.355,43.924,44.333,43.757,42.8,42.16,42.16,42.283,42.96,43.198,41.871,40.735,40.803,40.838,41.116,41.878,43.065,43.367,43.007,41.157,41.625,41.691,41.602,41.513,42.485,40.794,39.763,39.373,40.282,40.862,40.89,40.438,44.022,43.102,45.594,47.443,45.743,44.228,42.766,41.83,42.662,41.763,41.364,40.958,41.282
Q,Quarterly,TO1,All currencies,5J,All countries (total),A,All sectors,B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:5J:A:B:I:A:771,,,,,22.441,21.594,25.008,27.262,23.506,30.211,27.141,22.773,24.538,23.333,22.346,24.202,22.058,21.569,18.368,17.928,12.224,10.051,8.028,5.542,6.825,6.867,9.463,6.737,6.557,7.483,5.661,8.52,10.465,9.905,12.809,18.007,19.713,20.448,23.24,20.317,17.915,16.747,13.28,13.614,10.287,14.352,12.334,11.952,14.986,11.373,11.906,11.478,11.004,7.089,4.514,-0.48,-1.583,-1.517,-0.118,3.678,1.783,2.184,1.474,0.474,3.26,3.512,4.123,3.234,3.165,6.421,9.789,9.557,7.549,5.778,4.309,5.021,6.972,10.063,12.132,11.973,14.873,10.335,10.031,9.167,2.375,3.502,1.395,1.368,3.83,7.701,9.266,10.16,12.786,14.959,11.949,9.467,7.541,1.354,3.903,4.531,5.323,8.597,11.299,9.981,9.976,13.899,11.144,12.892,13.442,11.637,15.165,16.911,15.96,17.122,14.678,15.153,17.032,19.057,20.994,21.294,20.636,15.029,7.635,4.85,-4.256,-10.585,-9.479,-10.738,-6.393,-1.648,-0.463,2.849,2.819,2.46,2.289,2.209,0.317,-0.689,-2.06,-4.227,-2.318,-2.523,-2.065,-3.958,-2.595,-1.284,1.35,4.734,4.158,5.497,0.994,-0.781,-3.006,-4.392,0.248,0.198,1.744,1.684,-0.628,-0.016,1.396,1.652,2.11,1.443,1.335,2.836,4.379,7.175,4.449,10.211,4.798,2.241,5.546,-1.504,1.399,2.623,1.974,4.669,7.824,10.198,5.472,2.577
Q,Quarterly,TO1,All currencies,5J,All countries (total),A,All sectors,B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,USD,US dollar,,6,Millions,0,Zero,,,,,Q:TO1:5J:A:B:I:A:USD,841867,861694,892659,972722,1074865,1068646,1144614,1257327,1342549,1369250,1478901,1532910,1628916,1672866,1667905,1771460,1914539,1952105,1941542,2030890,2091929,2126758,2085197,2135770,2581135,2662297,2652863,2623834,2665569,2764879,2757685,2939091,3160426,3311663,3446985,3792737,4034250,4280311,4454832,4695988,5172202,5220319,5114811,5356706,5528390,5723985,5594855,5980647,6481829,6602540,6685021,7243639,7574995,7194811,6923043,7119648,7533686,7226045,7390397,7858202,7440060,7480909,7383630,7645949,7708543,7886357,7953779,8189004,8320701,9027054,9258680,9121296,9304280,9302431,9247560,9436073,9593108,9677799,9954892,10048430,10542915,10438080,10661715,11116916,10949908,10720325,10631545,11103660,11039565,11386279,11516149,11398641,12056876,12534604,12243349,12627214,12974458,13019143,14006032,14015295,14818105,15799079,16737528,16869573,18064202,19414307,19588791,19905811,21489972,22391090,22754052,23286394,23629743,25597670,26977942,27436129,28992356,31730637,33224401,35113979,36852925,39924504,38730717,37098989,34709706,32831853,33610697,33939145.5,33280816,32920304,32047183,34463840,33598732,34952160,35218886,35449699,33704992,34368554,32724994.729,33190314.803,32917205.894,32428595.106,32171383.839,32398719.227,32721747.058,33467508.761,33875558.103,33050477.116,32363691.153,31961172.392,31530442.431,31285054.473,31395100.03,32420498.162,32784407.25,32647923.587,31373359.594,32231979.727,32785504.465,33217194.153,33646454.138,34956259.074,34066845.104,33694056.294,33847319.717,34761407.672,35396734.88,35555318.887,35295332.077,38160716.825,37106487.023,38979559.351,40276929.184,40139829.174,40072399.075,39968502.718,40288781.067,41506315.838,41039033.875,41050395.556,41047023.502,41924250.004
Q,Quarterly,TO1,All currencies,5J,All countries (total),B,"Banks, total",B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:5J:B:B:I:A:770,,,,,,,,,,,,,10.398,10.682,10.539,11.147,11.884,12.231,12.047,12.753,13.104,13.284,12.801,13.067,15.188,15.547,15.412,15.026,15.182,15.694,15.348,16.307,17.448,17.496,17.456,18.805,19.489,19.793,19.89,20.48,21.844,21.34,20.272,20.886,20.766,21.319,20.355,21.614,23.373,22.882,22.208,23.441,23.873,22.188,20.772,21.127,22.156,20.763,20.704,21.732,20.119,20.02,19.437,20.153,20.123,20.264,20.135,20.527,20.657,21.844,21.651,20.779,20.342,20.101,19.613,19.877,19.864,20.105,20.696,20.8,22.166,21.83,22.195,23.301,22.869,21.918,21.125,21.973,21.646,22.259,22.186,21.756,22.966,23.919,23.15,23.864,24.513,24.308,25.774,25.282,26.822,27.661,28.543,27.492,28.846,30.126,29.588,28.822,30.208,30.708,30.713,30.85,30.537,32.453,33.462,33.541,34.4,37.013,37.294,38.245,39.063,41.383,39.039,36.451,33.67,31.992,33.045,33.75,33.764,32.566,31.288,32.742,31.008,31.242,30.386,30.513,28.127,28.375,25.153,25.123,24.646,23.747,23.478,23.213,23.308,23.652,23.644,22.856,22.307,22.013,21.944,21.856,21.887,22.13,22.359,21.898,21.214,21.322,21.275,21.131,21.138,21.16,20.504,19.708,19.432,19.675,19.874,19.711,19.429,21.332,20.636,21.06,21.936,21.234,20.588,19.819,19.48,20.286,20.098,19.952,19.69,19.801
Q,Quarterly,TO1,All currencies,5J,All countries (total),B,"Banks, total",B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:5J:B:B:I:A:771,,,,,20.217,20.502,25.418,27.586,24.385,32.809,26.836,21.198,24.106,23.502,23.428,25.581,20.486,19.964,15.935,16.087,11.003,8.785,7.163,4.259,6.063,5.957,10.002,6.232,6.597,8.185,5.184,9.797,12.654,11.196,15.069,21.629,23.689,23.674,26.678,22.601,18.692,17.947,14.201,14.654,10.02,14.877,11.99,10.949,15.091,10.152,10.226,9.292,9.223,5.013,2.102,-2.913,-4.243,-3.567,-1.411,2.618,0.42,0.679,-0.303,-0.731,2.656,3.539,5.662,4.749,5.198,8.448,10.749,10.209,7.101,5.01,3.239,3.424,4.56,8.404,11.372,10.784,16.736,11.022,10.456,10.584,1.556,2.157,-1.32,-1.666,0.894,6.341,9.287,9.773,13.393,15.089,11.449,8.856,5.151,-1.053,2.046,1.672,4.839,7.636,11.261,9.436,8.756,13.214,10.47,12.622,12.254,10.104,13.988,16.756,15.323,17.465,14.225,14.815,15.941,19.036,20.014,20.588,21.445,14.561,7.528,4.61,-3.36,-10.717,-9.733,-11.143,-7.437,-2.139,0.272,3.326,2.28,1.457,-0.183,2.778,0.704,-0.31,-1.805,-7.208,-6.282,-7.057,-5.367,-7.064,-3.647,-1.028,0.722,4.418,1.85,1.547,-2.718,-4.819,-6.577,-8.149,-2.779,-3.098,0.068,1.261,-1.991,-0.791,-0.211,-1.684,0.194,-1.17,-1.802,0.811,0.92,4.314,1.914,9.63,3.391,1.085,4.572,-2.92,1.439,2.826,2.226,5.951,10.23,13.438,8.089,3.368
Q,Quarterly,TO1,All currencies,5J,All countries (total),B,"Banks, total",B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,USD,US dollar,,6,Millions,0,Zero,,,,,Q:TO1:5J:B:B:I:A:USD,535710,537402,554058,613121,767924,753163,812764,901841,965013,984029,1046837,1084986,1168366,1207244,1197874,1274213,1366218,1399636,1372172,1445844,1478755,1509103,1463889,1504226,1759847,1817442,1817509,1787516,1821773,1903919,1882279,2021414,2185996,2290069,2382777,2672392,2878902,3034539,3160575,3368844,3715240,3742456,3662443,3883878,3971427,4130380,3994308,4295213,4702942,4746746,4745146,5154602,5398311,5074236,4803695,4939867,5237412,4995187,5067857,5410613,5093636,5104433,4990808,5211056,5239547,5374933,5439035,5645056,5781847,6289972,6408495,6317882,6348779,6317200,6206427,6332912,6372133,6444962,6629991,6659030,7091649,6975676,7083372,7427306,7280766,7039946,6844584,7181542,7135755,7398621,7434896,7350076,7821593,8131112,7854990,8082371,8286486,8285037,8856403,8757595,9365427,9955496,10579278,10484871,11311152,12183851,12330572,12366122,13332773,13835766,14119655,14466178,14599859,15837690,16662272,17034316,17811717,19781958,20554581,21717089,22832887,24780023,23933681,22867054,21602902,20255844,20642514,20797786.5,20520644,20257712,19909015,21302132,20616461,21341822,21311087,21956349,20752417,21038023,18739721.273,18808760.111,18540634.571,17992393.561,17915335.02,17838526.107,18037115.104,18425945.838,18541184.171,18041350.409,17722747.559,17243021.755,16943091.617,16630161.729,16408653.263,16660355.172,16902982.991,16623594.059,16170822.065,16510722.845,16730787.29,16872295.001,17132620.048,17410736.103,17122456.682,16700513.862,16705063.366,16978698.977,17215609.86,17139695.909,16958240.12,18492004.024,17764996.898,18004742.801,18622388.159,18632698.991,18653585.374,18522560.213,18762421.42,19736302.288,19749846.391,19800618.086,19733407.267,20109312.465
Q,Quarterly,TO1,All currencies,5J,All countries (total),N,"Non-banks, total",B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,770,Percentage of GDP,,0,Units,2,Two,,,,,Q:TO1:5J:N:B:I:A:770,,,,,,,,,,,,,4.099,4.12,4.135,4.35,4.769,4.828,4.999,5.16,5.434,5.437,5.433,5.486,7.072,7.227,7.083,7.03,7.032,7.097,7.138,7.403,7.778,7.805,7.796,7.884,7.821,8.126,8.145,8.068,8.566,8.427,8.039,7.92,8.141,8.225,8.156,8.481,8.841,8.946,9.079,9.5,9.626,9.273,9.165,9.322,9.714,9.273,9.488,9.831,9.268,9.321,9.319,9.417,9.481,9.466,9.307,9.248,9.067,9.502,9.627,9.219,9.468,9.497,9.609,9.738,10.04,10.085,10.379,10.586,10.776,10.818,11.196,11.541,11.345,11.309,11.518,11.825,11.654,11.813,11.958,11.755,12.236,12.744,12.722,13.228,13.662,13.687,14.708,14.906,15.336,15.956,16.342,16.467,17.016,17.664,17.216,17.372,18.299,18.805,18.61,18.756,18.833,19.94,20.656,20.425,21.531,22.291,22.916,23.513,23.909,25.185,24.033,22.564,20.293,19.754,20.664,21.225,20.902,20.266,18.971,20.126,19.476,19.833,19.734,18.631,17.449,17.838,17.456,17.885,17.988,17.954,17.636,17.775,17.781,17.909,18.099,17.646,17.589,17.905,18.099,18.443,19.165,20.058,20.113,20.204,19.173,19.441,19.568,19.625,19.5,20.079,19.537,19.326,19.196,19.829,20.154,20.278,20.17,21.711,21.485,22.203,23.136,22.454,21.742,21.127,20.674,20.636,19.846,19.386,19.448,19.64
Q,Quarterly,TO1,All currencies,5J,All countries (total),N,"Non-banks, total",B,"Banks, total",I,Cross-border & Local in FCY,A,All instruments,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:TO1:5J:N:B:I:A:771,,,,,21.895,21.204,21.471,23.103,21.312,24.011,27.885,26.765,25.647,22.902,19.74,20.87,26.106,25.727,24.619,22.669,15.282,13.258,10.125,8.715,8.669,9.377,8.536,8.121,6.711,5.956,6.692,5.792,5.762,7.068,7.959,10.118,10.802,13.214,15.544,14.875,15.979,13.825,11.033,10.962,10.973,13.018,13.215,14.605,14.729,14.617,16.3,17.237,15.691,12.392,10.402,5.489,5.02,3.394,2.818,6.084,4.886,5.553,5.35,3.11,4.552,3.432,0.918,0.01,-1.21,2.058,7.726,8.115,8.592,7.509,6.516,8.483,12.133,13.59,13.695,14.402,11.189,8.877,9.11,6.171,3.702,6.181,6.529,7.379,9.611,10.022,8.821,10.365,11.508,14.47,12.898,10.963,12.071,5.949,6.962,9.196,5.823,9.951,11.604,11.076,12.306,15.213,12.385,13.419,15.662,14.482,17.454,17.467,17.122,16.639,15.432,15.697,18.783,19.056,22.542,22.342,19.286,15.626,7.657,5.007,-6.035,-10.501,-9.13,-10.069,-4.515,-0.792,-1.727,2.054,3.908,4.078,6.388,1.169,-0.644,-1.425,-2.502,0.645,3.578,4.067,2.637,0.118,-0.686,-1.24,1.985,4.883,5.985,9.239,5.41,4.175,1.703,0.594,3.656,3.822,3.844,2.825,1.779,1.834,3.573,3.255,4.295,4.355,4.888,7.132,7.633,9.282,6.635,10.124,5.676,3.206,6.326,1.035,3.087,4.253,3.584,4.194,5.103,5.35,2.111,1.12
